Profile 1;Profile 1;Fit;Fit;
x;y;x;y;
[m];[m];[m];[m];
0.00051865707;1.7502556e-006;0.00051865707;1.8816845e-006;
0.00052050941;1.7686996e-006;0.00052050941;1.8816845e-006;
0.00052236176;1.795742e-006;0.00052236176;1.8816845e-006;
0.00052421411;1.7892303e-006;0.00052421411;1.8816845e-006;
0.00052606645;1.7811241e-006;0.00052606645;1.8816845e-006;
0.0005279188;1.786087e-006;0.0005279188;1.8816845e-006;
0.00052977115;1.8081169e-006;0.00052977115;1.8816845e-006;
0.00053162349;1.576046e-006;0.00053162349;1.8816845e-006;
0.00053347584;1.7307663e-006;0.00053347584;1.8816845e-006;
0.00053532819;1.7324715e-006;0.00053532819;1.8816845e-006;
0.00053718053;1.722065e-006;0.00053718053;1.8816845e-006;
0.00053903288;1.7206535e-006;0.00053903288;1.8816845e-006;
0.00054088523;1.6926918e-006;0.00054088523;1.8816845e-006;
0.00054273757;1.7106743e-006;0.00054273757;1.8816845e-006;
0.00054458992;1.6751289e-006;0.00054458992;1.8816845e-006;
0.00054644227;1.7087669e-006;0.00054644227;1.8816845e-006;
0.00054829461;1.7508812e-006;0.00054829461;1.8816845e-006;
0.00055014696;1.7513428e-006;0.00055014696;1.8816845e-006;
0.00055199931;1.7327423e-006;0.00055199931;1.8816845e-006;
0.00055385165;1.7181854e-006;0.00055385165;1.8816845e-006;
0.000555704;1.7219315e-006;0.000555704;1.8816845e-006;
0.00055755635;1.7003021e-006;0.00055755635;1.8816845e-006;
0.00055940869;1.676609e-006;0.00055940869;1.8816845e-006;
0.00056126104;1.711853e-006;0.00056126104;1.8816845e-006;
0.00056311339;1.7482643e-006;0.00056311339;1.8816845e-006;
0.00056496573;1.7480202e-006;0.00056496573;1.8816845e-006;
0.00056681808;1.7079315e-006;0.00056681808;1.8816845e-006;
0.00056867043;1.6848831e-006;0.00056867043;1.8816845e-006;
0.00057052277;1.7224503e-006;0.00057052277;1.8816845e-006;
0.00057237512;1.7270355e-006;0.00057237512;1.8816845e-006;
0.00057422747;1.7291756e-006;0.00057422747;1.8816845e-006;
0.00057607981;1.7249184e-006;0.00057607981;1.8816845e-006;
0.00057793216;1.7373466e-006;0.00057793216;1.8816845e-006;
0.00057978451;1.6685486e-006;0.00057978451;1.8816845e-006;
0.00058163685;1.6777878e-006;0.00058163685;1.8816845e-006;
0.0005834892;1.6992683e-006;0.0005834892;1.8816845e-006;
0.00058534155;1.7934914e-006;0.00058534155;1.8816845e-006;
0.00058719389;1.7976112e-006;0.00058719389;1.8816845e-006;
0.00058904624;1.7775345e-006;0.00058904624;1.8816845e-006;
0.00059089859;1.7704239e-006;0.00059089859;1.8816845e-006;
0.00059275093;1.7873116e-006;0.00059275093;1.8816845e-006;
0.00059460328;1.7900047e-006;0.00059460328;1.8816845e-006;
0.00059645563;1.778511e-006;0.00059645563;1.8816845e-006;
0.00059830797;1.7892342e-006;0.00059830797;1.8816845e-006;
0.00060016032;1.7818146e-006;0.00060016032;1.8816845e-006;
0.00060201267;1.7658463e-006;0.00060201267;1.8816845e-006;
0.00060386501;1.7490501e-006;0.00060386501;1.8816845e-006;
0.00060571736;1.7634964e-006;0.00060571736;1.8816845e-006;
0.00060756971;1.7700653e-006;0.00060756971;1.8816845e-006;
0.00060942205;1.7701721e-006;0.00060942205;1.8816845e-006;
0.0006112744;1.7867012e-006;0.0006112744;1.8816845e-006;
0.00061312675;1.775238e-006;0.00061312675;1.8816845e-006;
0.00061497909;1.7618332e-006;0.00061497909;1.8816845e-006;
0.00061683144;1.7787094e-006;0.00061683144;1.8816845e-006;
0.00061868379;1.7833023e-006;0.00061868379;1.8816845e-006;
0.00062053613;1.7984848e-006;0.00062053613;1.8816845e-006;
0.00062238848;1.7848015e-006;0.00062238848;1.8816845e-006;
0.00062424083;1.7781792e-006;0.00062424083;1.8816845e-006;
0.00062609317;1.7694283e-006;0.00062609317;1.8816845e-006;
0.00062794552;1.748291e-006;0.00062794552;1.8816845e-006;
0.00062979787;1.7051811e-006;0.00062979787;1.8816845e-006;
0.00063165021;1.7094421e-006;0.00063165021;1.8816845e-006;
0.00063350256;1.7115936e-006;0.00063350256;1.8816845e-006;
0.00063535491;1.736412e-006;0.00063535491;1.8816845e-006;
0.00063720725;1.7093582e-006;0.00063720725;1.8816845e-006;
