Profile 1;Profile 1;Fit;Fit;
x;y;x;y;
[m];[m];[m];[m];
0.00052279418;1.442426e-006;0.00052279418;1.5737858e-006;
0.00052464806;1.4601794e-006;0.00052464806;1.5737858e-006;
0.00052650194;1.6099974e-006;0.00052650194;1.5737858e-006;
0.00052835582;1.4276035e-006;0.00052835582;1.5737858e-006;
0.0005302097;1.5417309e-006;0.0005302097;1.5737858e-006;
0.00053206358;1.4839265e-006;0.00053206358;1.5737858e-006;
0.00053391746;1.4557695e-006;0.00053391746;1.5737858e-006;
0.00053577134;1.413391e-006;0.00053577134;1.5737858e-006;
0.00053762522;1.4252944e-006;0.00053762522;1.5737858e-006;
0.0005394791;1.4430106e-006;0.0005394791;1.5737858e-006;
0.00054133298;1.4506894e-006;0.00054133298;1.5737858e-006;
0.00054318686;1.4383266e-006;0.00054318686;1.5737858e-006;
0.00054504074;1.438281e-006;0.00054504074;1.5737858e-006;
0.00054689462;1.3794055e-006;0.00054689462;1.5737858e-006;
0.0005487485;1.4292999e-006;0.0005487485;1.5737858e-006;
0.00055060238;1.4540687e-006;0.00055060238;1.5737858e-006;
0.00055245626;1.4452639e-006;0.00055245626;1.5737858e-006;
0.00055431014;1.4290454e-006;0.00055431014;1.5737858e-006;
0.00055616402;1.4149543e-006;0.00055616402;1.5737858e-006;
0.0005580179;1.4186478e-006;0.0005580179;1.5737858e-006;
0.00055987178;1.4309272e-006;0.00055987178;1.5737858e-006;
0.00056172566;1.4512388e-006;0.00056172566;1.5737858e-006;
0.00056357954;1.3943069e-006;0.00056357954;1.5737858e-006;
0.00056543342;1.4004315e-006;0.00056543342;1.5737858e-006;
0.0005672873;1.3601623e-006;0.0005672873;1.5737858e-006;
0.00056914118;1.3397944e-006;0.00056914118;1.5737858e-006;
0.00057099506;1.377221e-006;0.00057099506;1.5737858e-006;
0.00057284894;1.3825058e-006;0.00057284894;1.5737858e-006;
0.00057470282;1.3857774e-006;0.00057470282;1.5737858e-006;
0.0005765567;1.4312898e-006;0.0005765567;1.5737858e-006;
0.00057841058;1.455257e-006;0.00057841058;1.5737858e-006;
0.00058026446;1.4506089e-006;0.00058026446;1.5737858e-006;
0.00058211834;1.4213433e-006;0.00058211834;1.5737858e-006;
0.00058397222;1.3993071e-006;0.00058397222;1.5737858e-006;
0.0005858261;1.4160643e-006;0.0005858261;1.5737858e-006;
0.00058767998;1.4152901e-006;0.00058767998;1.5737858e-006;
0.00058953386;1.4026611e-006;0.00058953386;1.5737858e-006;
0.00059138774;1.3906538e-006;0.00059138774;1.5737858e-006;
0.00059324162;1.3659772e-006;0.00059324162;1.5737858e-006;
0.0005950955;1.3358639e-006;0.0005950955;1.5737858e-006;
0.00059694938;1.3499356e-006;0.00059694938;1.5737858e-006;
0.00059880326;1.3764904e-006;0.00059880326;1.5737858e-006;
0.00060065714;1.3842526e-006;0.00060065714;1.5737858e-006;
0.00060251102;1.3853514e-006;0.00060251102;1.5737858e-006;
0.0006043649;1.3954184e-006;0.0006043649;1.5737858e-006;
0.00060621878;1.4077247e-006;0.00060621878;1.5737858e-006;
0.00060807266;1.3996299e-006;0.00060807266;1.5737858e-006;
0.00060992654;1.395352e-006;0.00060992654;1.5737858e-006;
0.00061178042;1.4082847e-006;0.00061178042;1.5737858e-006;
0.0006136343;1.4443763e-006;0.0006136343;1.5737858e-006;
0.00061548818;1.472246e-006;0.00061548818;1.5737858e-006;
0.00061734206;1.4826863e-006;0.00061734206;1.5737858e-006;
0.00061919594;1.4980203e-006;0.00061919594;1.5737858e-006;
0.00062104982;1.5484397e-006;0.00062104982;1.5737858e-006;
0.0006229037;1.5554794e-006;0.0006229037;1.5737858e-006;
0.00062475758;1.5515699e-006;0.00062475758;1.5737858e-006;
0.00062661146;1.5090956e-006;0.00062661146;1.5737858e-006;
0.00062846534;1.4554309e-006;0.00062846534;1.5737858e-006;
0.00063031922;1.4370975e-006;0.00063031922;1.5737858e-006;
0.0006321731;1.4436484e-006;0.0006321731;1.5737858e-006;
0.00063402698;1.421072e-006;0.00063402698;1.5737858e-006;
0.00063588086;1.4028991e-006;0.00063588086;1.5737858e-006;
0.00063773474;1.4283562e-006;0.00063773474;1.5737858e-006;
